window_start,total_return,cagr,volatility,sharpe,max_drawdown,total_trades,hit_rate,avg_holding_period,hmm_accuracy,ml_accuracy,cum_pnl,rolling_max,drawdown,cum_volatility,cum_sharpe
2011-01-03,0.06510596568537452,0.28697843188512673,0.13298351809646408,1.9941328998204928,0.0,17,0.5714285714285714,5.25,1.0,1.0,1.0651059656853745,1.0651059656853745,0.0,,0.6533113659430411
2011-04-04,-0.0025745043656349997,-0.01025831723824533,0.11183896847751373,-0.03858844936840624,-0.0025745043656349997,20,0.5135135135135135,4.111111111111111,0.9841269841269841,0.9047619047619048,1.0623638457268536,1.0651059656853745,-0.0025745043656349997,0.04785731932696188,0.6533113659430411
2011-07-05,-0.07371712267773056,-0.26383605350415407,0.2782180176356819,-0.9801434437848443,-0.07610184198920977,12,0.4722222222222222,7.2,1.0,1.0,0.9840494397830215,1.0651059656853745,-0.07610184198920977,0.069418739099872,-0.05371105603967802
2011-10-03,0.0427575731489056,0.18231557461891468,0.19429879032283573,0.9711273017017445,-0.07610184198920977,28,0.5151515151515151,2.5384615384615383,1.0,1.0,1.0261250056866835,1.0651059656853745,-0.03659819891592431,0.06126076143418424,0.12884230889308315
2012-01-03,-0.06963206622691132,-0.2507634868746291,0.08322044919942656,-3.4819625296942283,-0.10368185693213627,8,0.4166666666666667,16.0,1.0,1.0,0.9546738013336187,1.0651059656853745,-0.10368185693213627,0.06337733951088513,-0.1201065072460477
2012-04-03,0.035691571820184675,0.15059310816896732,0.13635573683321406,1.1122730895310582,-0.10368185693213627,14,0.42857142857142855,5.833333333333333,1.0,1.0,0.9887476098787662,1.0651059656853745,-0.07169085355509508,0.059379149528171034,-0.006648188336121694
2012-07-03,0.02694461972665363,0.11221332972048437,0.08947516539571763,1.251866385237975,-0.10368185693213627,18,0.48484848484848486,3.6666666666666665,1.0,1.0,1.0153890382325872,1.0651059656853745,-0.0466779166153628,0.05518164167929853,0.06362374038833718
2012-10-02,0.0875871924404723,0.399124425892311,0.12623255925222066,2.766791754289754,-0.10368185693213627,17,0.6111111111111112,4.5,1.0,1.0,1.104324113326211,1.104324113326211,0.0,0.059106812609451255,0.23720452981544046
2013-01-04,-0.002193709847719716,-0.008746007418055646,0.08058129372140319,-0.07109876854349434,-0.10368185693213627,30,0.5357142857142857,2.0,1.0,1.0,1.101901546643733,1.104324113326211,-0.002193709847719605,0.05555289565472731,0.21994957019997932
2013-04-08,0.06917359575563298,0.30675117606130087,0.1061031195465021,2.6158421118658297,-0.10368185693213627,17,0.6341463414634146,4.555555555555555,1.0,1.0,1.1781240387937733,1.1781240387937733,0.0,0.055385972920225936,0.3234449193792303
2013-07-08,0.016214101963311522,0.06645091014469418,0.05684810826157419,1.178085448559525,-0.10368185693213627,20,0.5833333333333334,3.0,1.0,0.9841269841269841,1.1972262620842038,1.1972262620842038,0.0,0.052546248093891544,0.33798316117030547
2013-10-04,0.00824034380148464,0.03337103759761928,0.07033685534899052,0.5087857887656372,-0.10368185693213627,27,0.5555555555555556,3.6,1.0,1.0,1.2070918180919439,1.2070918180919439,0.0,0.05017618897348921,0.33813774585988526
2014-01-06,0.021198689740558496,0.08752937303475439,0.11478465535949953,0.7995104138690093,-0.10368185693213627,29,0.625,3.076923076923077,1.0,1.0,1.2326805830320418,1.2326805830320418,0.0,0.04805438173944152,0.3598427173348707
2014-04-07,0.0037326723659016903,0.015014494742629836,0.06375617248044527,0.2688340809796194,-0.10368185693213627,27,0.5,2.3076923076923075,1.0,0.9841269841269841,1.237281775780309,1.237281775780309,0.0,0.04631116045769931,0.35247431423179015
2014-07-08,0.0035354198311090546,0.01421685140054385,0.0794779078990259,0.21971465945318108,-0.10368185693213627,15,0.47619047619047616,6.0,1.0,1.0,1.2416560863070725,1.2416560863070725,0.0,0.044748534779621714,0.34573101190831035
2014-10-06,-0.041450701755048724,-0.15577576675116056,0.11032162958593114,-1.5051290209104067,-0.10368185693213627,12,0.358974358974359,6.5,1.0,1.0,1.190188570191217,1.2416560863070725,-0.041450701755048724,0.04551308204454447,0.26175666539675724
2015-01-06,0.031990413320321265,0.13423397410190208,0.08986203804999557,1.468609270552764,-0.10368185693213627,21,0.4411764705882353,3.090909090909091,1.0,1.0,1.228263194480756,1.2416560863070725,-0.010786313516289003,0.044336065204515177,0.2953432177619204
2015-04-08,-0.006146931072339212,-0.024361943333320868,0.0855026760324241,-0.2510981630065725,-0.10368185693213627,21,0.45161290322580644,3.1,1.0,0.9841269841269841,1.2207131452855917,1.2416560863070725,-0.016866941862918816,0.04325073668556235,0.27803909667506316
2015-07-08,-0.009938091222014167,-0.039163687359020094,0.21616088894667296,-0.08153342136654566,-0.10368185693213627,11,0.5,6.0,1.0,1.0,1.2085815866918317,1.2416560863070725,-0.026637407878062902,0.04233310457141562,0.2567594054262958
2015-10-06,-0.034089419457292824,-0.12954225595770785,0.11624639187481474,-1.1547593601411532,-0.10368185693213627,25,0.5333333333333333,2.5,1.0,1.0,1.1673817420347332,1.2416560863070725,-0.05981877356494558,0.0424126867728769,0.20327598425748444
2016-01-06,-0.017295259175656663,-0.0674068851326396,0.1544256717546392,-0.3833269674562328,-0.10368185693213627,17,0.4594594594594595,5.285714285714286,1.0,1.0,1.147191572249313,1.2416560863070725,-0.0760794515482266,0.041723840158518245,0.17705345799584432
2016-04-07,0.013489586339828774,0.055060010852616914,0.11039796994203503,0.5476041947197496,-0.10368185693213627,19,0.4722222222222222,4.0,1.0,1.0,1.162666712011494,1.2416560863070725,-0.0636161455387444,0.0407390776678066,0.18814182820460426
2016-07-07,0.009421187544231824,0.03822065555576115,0.0801752630306162,0.5146971924048955,-0.10368185693213627,17,0.42857142857142855,4.375,1.0,0.9682539682539683,1.1736204131567896,1.2416560863070725,-0.05479429763247434,0.03980410694802171,0.19447974346195793
2016-10-05,0.01664157388008891,0.0682464591062184,0.10078399821726285,0.7152441675030764,-0.10368185693213627,24,0.5,3.3333333333333335,1.0,0.9841269841269841,1.1931513039695187,1.2416560863070725,-0.03906458710464378,0.038971556100968405,0.2081504232849048
2017-01-05,-0.020567233390340722,-0.07976548875818879,0.06736216034472019,-1.2206012435358164,-0.10368185693213627,17,0.40476190476190477,6.0,1.0,1.0,1.1686114826307883,1.2416560863070725,-0.05882837001470598,0.03857977976711856,0.180529250529079
2017-04-06,-0.05336812444994832,-0.19698344868576656,0.11320139118849745,-1.9129926929429957,-0.10905693469252187,13,0.3673469387755102,8.166666666666666,1.0,1.0,1.1062448795921098,1.2416560863070725,-0.10905693469252187,0.039608909449118525,0.11725347946948406
2017-07-07,0.06789360393128652,0.3005047458535821,0.07789418389904464,3.4675371430640767,-0.10905693469252187,28,0.6551724137931034,2.9,1.0,1.0,1.1813518312981504,1.2416560863070725,-0.048567599091209446,0.04070246333451333,0.17165668465114575
2017-10-05,-0.02081099060497471,-0.08068124360469897,0.09361102849910281,-0.8669613697387472,-0.10905693469252187,26,0.4722222222222222,3.6,1.0,1.0,1.1567667294358348,1.2416560863070725,-0.06836784984779087,0.04028558990405549,0.14878942840129444
2018-01-05,-0.019054613987246394,-0.07406752750640266,0.23289623329621628,-0.22045523370895131,-0.10905693469252187,23,0.5454545454545454,4.4,1.0,1.0,1.1347249859331454,1.2416560863070725,-0.08611974084704965,0.039832182419495765,0.1287984203460951
