window_start,total_return,cagr,volatility,sharpe,max_drawdown,total_trades,hit_rate,avg_holding_period,hmm_accuracy,ml_accuracy,cum_pnl,rolling_max,drawdown,cum_volatility,cum_sharpe
2016-05-27,0.20978318206384916,1.1420527981157278,0.8571055186038362,1.333313896534902,0.0,16,0.5789473684210527,4.75,1.0,1.0,1.2097831820638492,1.2097831820638492,0.0,,7.37760214606713
2016-08-26,0.1730869665411885,0.8937421191986235,0.726943224577472,1.2410754491895843,0.0,19,0.45454545454545453,3.3,1.0,1.0,1.4191808832198272,1.4191808832198272,0.0,0.025948142839956407,7.37760214606713
2016-11-25,0.11011302033330872,0.5186887848823474,0.42980337600384055,1.2025563259055199,0.0,23,0.5789473684210527,3.1666666666666665,1.0,0.9682539682539683,1.575451176670455,1.575451176670455,0.0,0.05040911173268609,3.2598813454769924
2017-02-28,0.22769357986461913,1.2717468730912906,0.640948769849749,1.6132069187581597,0.0,20,0.48717948717948717,4.875,1.0,1.0,1.9341712949884775,1.9341712949884775,0.0,0.051940931051374054,3.46873233794247
2017-05-30,-0.29467034083400523,-0.7525037714398346,0.4946518690667986,-2.607426638354013,-0.29467034083400523,12,0.4482758620689655,4.833333333333333,1.0,1.0,1.3642283802628736,1.9341712949884775,-0.29467034083400523,0.21706660433082486,0.39251215937362377
2017-08-28,-0.20662661485022593,-0.6038036142732366,0.5478494529040722,-1.4370982727398751,-0.44041022066093827,17,0.46153846153846156,4.875,1.0,0.9682539682539683,1.0823424881665493,1.9341712949884775,-0.44041022066093827,0.22778992243526047,0.16051324159660288
2017-11-27,-0.42867213515785774,-0.8934529023329366,0.7441234926398357,-2.6683929055613205,-0.6802907661827284,17,0.4878048780487805,5.125,1.0,1.0,0.6183724227921262,1.9341712949884775,-0.6802907661827284,0.27232476939367994,-0.10979135710702247
2018-02-28,-0.006470757407190164,-0.025632887407674332,0.6602816625691146,0.28290640864142264,-0.6823595270755987,26,0.5294117647058824,3.090909090909091,1.0,1.0,0.6143710848569419,1.9341712949884775,-0.6823595270755987,0.2522597721540042,-0.1069151343493794
2018-05-30,-0.17357027653799784,-0.5335300038423078,0.6322728649279598,-0.9036122262369668,-0.7374924718007474,21,0.5405405405405406,5.285714285714286,1.0,1.0,0.5077345257613728,1.9341712949884775,-0.7374924718007474,0.24097420207309145,-0.17951823733038266
2018-08-28,-0.35662712589045353,-0.8286630684540088,0.9323463690720465,-1.4421352561683516,-0.831109777107054,13,0.46511627906976744,6.142857142857143,1.0,1.0,0.32666262112374195,1.9341712949884775,-0.831109777107054,0.24786376269105376,-0.30095585323803736
