window_start,total_return,cagr,volatility,sharpe,max_drawdown,total_trades,hit_rate,avg_holding_period,hmm_accuracy,ml_accuracy,cum_pnl,rolling_max,drawdown,cum_volatility,cum_sharpe
2011-01-03,0.0066015344531151765,0.026668772040789435,0.20748212484098946,0.23099756373762018,0.0,16,0.55,5.714285714285714,1.0,1.0,1.0066015344531152,1.0066015344531152,0.0,,-0.43431697183455314
2011-04-04,-0.027622542972086772,-0.10599586497080105,0.16278003877155844,-0.6192400115685356,-0.027622542972086772,15,0.4878048780487805,5.857142857142857,1.0,1.0,0.9787966403119155,1.0066015344531152,-0.027622542972086772,0.024200077227213734,-0.43431697183455314
2011-07-05,-0.0098547295631507,-0.03884004284820053,0.32651795129828637,0.037069160870261894,-0.037205059844401145,18,0.425,5.714285714285714,1.0,0.9841269841269841,0.969150864124321,1.0066015344531152,-0.037205059844401145,0.017116226678769053,-0.6012956527858351
2011-10-03,0.21694098514706472,1.1931991632469425,0.27339916015868587,3.0563650593458145,-0.037205059844401145,24,0.5365853658536586,4.1,1.0,1.0,1.1793994073435803,1.1793994073435803,0.0,0.11447273740559033,0.40635275106091734
2012-01-03,0.012720937574485003,0.05186294412412806,0.1414862924372022,0.43297523359711143,-0.037205059844401145,20,0.5294117647058824,3.7777777777777777,1.0,0.9841269841269841,1.1944024735797827,1.1944024735797827,0.0,0.10028175891057665,0.3964553210852419
2012-04-03,-0.014981052222062585,-0.05859101587007576,0.2196019303584393,-0.1714128880101466,-0.037205059844401145,12,0.4,6.666666666666667,1.0,1.0,1.1765090677489232,1.1944024735797827,-0.014981052222062696,0.09243659981848695,0.3314075679588201
2012-07-03,0.07914421357744228,0.3561819050102475,0.16183775630997171,1.9932725683335248,-0.037205059844401145,17,0.4857142857142857,3.888888888888889,1.0,1.0,1.2696229526826415,1.2696229526826415,0.0,0.08635167706903696,0.4350140444283485
2012-10-02,-0.025340316607419755,-0.09757315149887213,0.13552336861203432,-0.7026930861946139,-0.037205059844401145,23,0.5277777777777778,3.6,1.0,1.0,1.2374503050896162,1.2696229526826415,-0.025340316607419755,0.08298194974117683,0.3579227623123116
2013-01-04,0.06229769344512981,0.2734589616563443,0.11287599326007612,2.2325779257745015,-0.037205059844401145,19,0.6666666666666666,1.8,1.0,0.9841269841269841,1.3145406048496715,1.3145406048496715,0.0,0.07837928963971551,0.42515018133984167
2013-04-08,0.14791841710100795,0.7363772812179279,0.14781871039382985,3.8698004402162263,-0.037205059844401145,25,0.6410256410256411,3.5454545454545454,1.0,1.0,1.5089853703340366,1.5089853703340366,0.0,0.08230391469448624,0.5441115912844011
2013-07-08,0.043970187953035644,0.1878247982078589,0.1021328952045542,1.7632462711053127,-0.037205059844401145,14,0.56,3.5714285714285716,1.0,1.0,1.5753357406860053,1.5753357406860053,0.0,0.07808073337989499,0.5725953668234571
2013-10-04,0.017758149688009706,0.07294720974447988,0.09676926142836587,0.7869888319049272,-0.037205059844401145,25,0.525,4.0,1.0,0.9682539682539683,1.6033107885779792,1.6033107885779792,0.0,0.07485246826678,0.5672864339829141
2014-01-06,0.034319071972700455,0.14450615114055165,0.130540721811804,1.1150566589904947,-0.037205059844401145,23,0.5853658536585366,4.555555555555555,1.0,1.0,1.6583349269257939,1.6583349269257939,0.0,0.07170136601017825,0.5834805149909679
2014-04-07,-0.06442659923193839,-0.23385413204799543,0.08883284664034449,-3.001761327567468,-0.0644265992319385,15,0.325,5.0,1.0,1.0,1.5514940471964198,1.6583349269257939,-0.0644265992319385,0.07451292446246714,0.4595999896029868
2014-07-08,-0.12526975038279942,-0.4145408719071476,0.13309979039474132,-4.016786202780242,-0.1816256456109402,21,0.425,3.6363636363636362,1.0,1.0,1.3571387751837252,1.6583349269257939,-0.1816256456109402,0.08277648532343117,0.2852470308434949
2014-10-06,-0.017180238999120467,-0.0669701889237273,0.13775814591534788,-0.44345566369418965,-0.19568551261009526,18,0.5,4.25,1.0,0.9841269841269841,1.333822806671095,1.6583349269257939,-0.19568551261009526,0.08061730098777678,0.2612621273631048
2015-01-06,0.008361444591935108,0.03386760410963441,0.1653795176654764,0.2851681555916118,-0.19568551261009526,21,0.4838709677419355,3.1,1.0,1.0,1.344975492164535,1.6583349269257939,-0.1889602815892938,0.07811812362836941,0.26005670077453563
2015-04-08,-0.05909413595444313,-0.2162371020365096,0.1281337275501828,-1.8672755655064146,-0.23688797297350928,13,0.43333333333333335,4.285714285714286,1.0,0.9841269841269841,1.26549532757517,1.6583349269257939,-0.23688797297350928,0.07806278359295427,0.2037272339542447
2015-07-08,-0.019505014054139402,-0.07576692042322286,0.24876320339001134,-0.2003143936353605,-0.25177248378554384,13,0.5,4.571428571428571,1.0,1.0,1.2408118234253684,1.6583349269257939,-0.25177248378554384,0.0762970603233375,0.18401637134633386
2015-10-06,0.04986045515205051,0.2148602163824953,0.12133204740927878,1.6904175800427654,-0.25177248378554384,21,0.7333333333333333,3.0,1.0,1.0,1.302679265699403,1.6583349269257939,-0.21446551926980273,0.07469281000325174,0.21194724810529408
2016-01-06,-0.009743032025408715,-0.03840625854673507,0.16742289861390935,-0.1554142897413202,-0.25177248378554384,16,0.42424242424242425,4.125,1.0,0.9841269841269841,1.2899872198948579,1.6583349269257939,-0.22211900687261987,0.07301513031297309,0.20013834792610843
2016-04-07,0.09896668039703327,0.4586063534409668,0.2056160063686163,1.9673305844774645,-0.25177248378554384,17,0.5151515151515151,4.714285714285714,1.0,1.0,1.4176529728024498,1.6583349269257939,-0.14513470723885558,0.07348996502826802,0.25101903299706074
2016-07-07,-0.011822363994755447,-0.046457436267717145,0.1218389538249615,-0.336233936256228,-0.25177248378554384,26,0.5405405405405406,3.3636363636363638,1.0,1.0,1.4008929633397322,1.6583349269257939,-0.15524123589636096,0.07207719796971258,0.23767994060506892
2016-10-05,0.03198848439761459,0.13422549400943207,0.13922313204700387,0.9872964263758941,-0.25177248378554384,28,0.4666666666666667,2.727272727272727,1.0,1.0,1.4457054060402534,1.6583349269257939,-0.12821868335108344,0.0705580959388414,0.2515707527811294
2017-01-05,0.06653633522458424,0.2939056911560627,0.11139850005770707,2.406048191295733,-0.25177248378554384,24,0.5806451612903226,2.8181818181818183,1.0,1.0,1.5418973455725413,1.6583349269257939,-0.07021354942400171,0.06975824381030221,0.2824295955656742
2017-04-06,-0.013773090658688925,-0.053964589404115304,0.17999727773784854,-0.22557283545979903,-0.25177248378554384,21,0.3103448275862069,3.625,1.0,0.9841269841269841,1.520660653645579,1.6583349269257939,-0.0830195825010056,0.06866340246576122,0.26818212346029535
2017-07-07,0.07996875620890198,0.36033153411724106,0.12823311385133024,2.502911639356571,-0.25177248378554384,23,0.5833333333333334,3.272727272727273,1.0,1.0,1.6422659947334317,1.6583349269257939,-0.009689799045691339,0.06836418058361221,0.3027037212070403
2017-10-05,0.07226989527963901,0.3219543314407671,0.15301146994029735,1.9291175511538832,-0.25177248378554384,26,0.5806451612903226,3.4444444444444446,1.0,0.9682539682539683,1.760952386194129,1.760952386194129,0.0,0.06779059589789509,0.332436742009884
2018-01-05,0.06403158290424571,0.2817935327590202,0.2702265059918639,1.0674695166498545,-0.25177248378554384,21,0.525,4.0,1.0,0.9841269841269841,1.8737089549011476,1.8737089549011476,0.0,0.06701352566085791,0.35764368232346067
2018-04-09,0.021789616969899894,0.09004879949187505,0.127163990020492,0.7518657144483073,-0.25177248378554384,19,0.6153846153846154,2.6,1.0,1.0,1.9145363553415151,1.9145363553415151,0.0,0.06584918406385602,0.36286532909137104
2018-07-09,0.008062150135378587,0.03264069045819862,0.14736371147898372,0.2938701601280636,-0.25177248378554384,28,0.48717948717948717,4.333333333333333,1.0,0.9841269841269841,1.929971634877919,1.929971634877919,0.0,0.06480481209128594,0.3608322871426802
