Date,strategy_return,cumulative_return,positions,trade_ccost,window_start,cum_pnl,rolling_max,drawdown,max_drawdown
2011-03-02,0.012650030231456277,0.02101818334037775,1.0,0.0,2011-01-03,1.0210181833403777,1.0382445614443603,-0.016591830811054753,-0.07844674518087924
2011-03-03,0.019305242168804693,0.04072918662851688,1.0,0.0,2011-01-03,1.0407291866285169,1.0407291866285169,0.0,-0.07844674518087924
2011-03-04,-0.008275788685584207,0.03211633180105933,1.0,0.0,2011-01-03,1.0321163318010593,1.0407291866285169,-0.008275788685584207,-0.07844674518087924
2011-03-07,-0.02744412462579382,0.00379080256279396,1.0,0.0,2011-01-03,1.003790802562794,1.0407291866285169,-0.03549279153531404,-0.07844674518087924
2011-03-08,0.000990562959404695,0.004785120550803823,1.0,0.0,2011-01-03,1.0047851205508038,1.0407291866285169,-0.03453738642053006,-0.07844674518087924
2011-03-09,-0.03099295450369899,-0.026356138976420973,1.0,0.0,2011-01-03,0.973643861023579,1.0407291866285169,-0.06445992527822098,-0.07844674518087924
2011-03-10,-0.025348223550989424,-0.05103628122469517,1.0,0.0,2011-01-03,0.9489637187753048,1.0407291866285169,-0.08817420423317801,-0.08817420423317801
2011-03-11,0.011345167236055831,-0.040270129134239885,1.0,0.0,2011-01-03,0.9597298708657601,1.0407291866285169,-0.07782938809005369,-0.08817420423317801
2011-03-14,-0.0022434171447635043,-0.04242320358088181,1.0,0.0,2011-01-03,0.9575767964191182,1.0407291866285169,-0.07989820145120952,-0.08817420423317801
2011-03-15,-0.013146041440983858,-0.055011547829532104,1.0,0.0,2011-01-03,0.9449884521704679,1.0407291866285169,-0.09199389782485567,-0.09199389782485567
2011-03-16,-0.02103423892194234,-0.07488866071096223,1.0,0.0,2011-01-03,0.9251113392890378,1.0407291866285169,-0.11109311512058928,-0.11109311512058928
2011-03-17,0.011996433922248473,-0.06379062365845845,1.0,0.0,2011-01-03,0.9362093763415416,1.0407291866285169,-0.10042940241310172,-0.11109311512058928
2011-03-18,-0.004245534881822444,-0.06776533322240574,-1.0,0.0,2011-01-03,0.9322346667775943,1.0407291866285169,-0.10424856076381872,-0.11109311512058928
2011-03-21,0.017970530959839914,-0.051012581281242975,1.0,0.0,2011-01-03,0.948987418718757,1.0407291866285169,-0.0881514317927038,-0.11109311512058928
2011-03-22,-0.009518727645284497,-0.060045734058828404,1.0,0.0,2011-01-03,0.9399542659411716,1.0407291866285169,-0.09683106996721169,-0.11109311512058928
2011-03-23,0.0096102045651556,-0.051012581281243086,1.0,0.0,2011-01-03,0.9489874187187569,1.0407291866285169,-0.0881514317927039,-0.11109311512058928
2011-03-24,-0.02440276162183297,-0.07417049504235551,-1.0,0.0,2011-01-03,0.9258295049576445,1.0407291866285169,-0.11040305503787629,-0.11109311512058928
2011-03-25,0.002046955435027975,-0.07227536330527318,-1.0,0.0,2011-01-03,0.9277246366947268,1.0407291866285169,-0.10858208973640182,-0.11109311512058928
2011-03-28,-0.00016954415395464828,-0.0724326535939045,-1.0,0.0,2011-01-03,0.9275673464060955,1.0407291866285169,-0.10873322443181743,-0.11109311512058928
2011-03-29,-0.010001750938254617,-0.08170995117111601,-1.0,0.0,2011-01-03,0.918290048828884,1.0407291866285169,-0.11764745274059174,-0.11764745274059174
2011-03-30,-0.0011747445477290341,-0.08278870739921163,-1.0,0.0,2011-01-03,0.9172112926007884,1.0407291866285169,-0.11868399158465959,-0.11868399158465959
2011-03-31,0.00938805499306583,-0.07417787734401438,-1.0,0.0,2011-01-03,0.9258221226559856,1.0407291866285169,-0.11041014843138708,-0.11868399158465959
2011-04-01,0.011000196391488193,-0.06399365217121422,-1.0,0.0,2011-01-03,0.9360063478287858,1.0407291866285169,-0.10062448535625756,-0.11868399158465959
2011-04-04,0.0,0.0,0.0,0.0,2011-04-04,0.9360063478287858,1.0407291866285169,-0.10062448535625756,-0.11868399158465959
2011-04-05,0.0,0.0,0.0,0.0,2011-04-04,0.9360063478287858,1.0407291866285169,-0.10062448535625756,-0.11868399158465959
2011-04-06,-0.015366675028248622,-0.015366675028248622,-1.0,0.0,2011-04-04,0.921623042457323,1.0407291866285169,-0.11444489661815194,-0.11868399158465959
2011-04-07,0.0033261433122026007,-0.012091643479422154,-1.0,0.0,2011-04-04,0.9246884927763641,1.0407291866285169,-0.1114994134334516,-0.11868399158465959
2011-04-08,0.008343164685305604,-0.00384936136698133,-1.0,0.0,2011-04-04,0.9324033211542043,1.0407291866285169,-0.10408650671673625,-0.11868399158465959
2011-04-11,0.008413245720405915,0.004531498730377503,-1.0,0.0,2011-04-04,0.9402478594055971,1.0407291866285169,-0.09654896635351706,-0.11868399158465959
2011-04-12,0.02121123058915475,0.02583884798401681,-1.0,0.0,2011-04-04,0.9601916735624083,1.0407291866285169,-0.07738565815283127,-0.11868399158465959
2011-04-13,-0.002426997950819576,0.023349139202088587,-1.0,0.0,2011-04-04,0.9578612903382783,1.0407291866285169,-0.07962484126989122,-0.11868399158465959
2011-04-14,-0.0015563940208915827,0.02175640472054985,-1.0,0.0,2011-04-04,0.9563704807531522,1.0407291866285169,-0.08105730766391595,-0.11868399158465959
2011-04-15,-0.00518076851042748,0.016462921313646017,-1.0,0.0,2011-04-04,0.9514157466821639,1.0407291866285169,-0.08581813702725816,-0.11868399158465959
2011-04-18,0.017866753640721433,0.034623813913684964,-1.0,0.0,2011-04-04,0.9684144574380372,1.0407291866285169,-0.06948467489870835,-0.11868399158465959
2011-04-19,-0.004198239016170335,0.03028021585105356,-1.0,0.0,2011-04-04,0.9643488220789974,1.0407291866285169,-0.07339120064169302,-0.11868399158465959
2011-04-20,-0.04232696043349349,-0.01332841408068508,-1.0,0.0,2011-04-04,0.9235308676427736,1.0407291866285169,-0.11261173462945906,-0.11868399158465959
2011-04-21,0.0010028696707118367,-0.01233891107221341,1.0,0.0,2011-04-04,0.9244570487398988,1.0407291866285169,-0.11172179985197328,-0.11868399158465959
2011-04-25,0.0006677604663829495,-0.011679390042842686,1.0,0.0,2011-04-04,0.9250743646099163,1.0407291866285169,-0.1111286427867646,-0.11868399158465959
2011-04-26,0.016349326108346496,0.004478985908946909,1.0,0.0,2011-04-04,0.9401987070713953,1.0407291866285169,-0.09659619509931683,-0.11868399158465959
2011-04-27,-0.0006562495004820423,0.003819797076199505,1.0,0.0,2011-04-04,0.9395817021395259,1.0407291866285169,-0.09718905339501649,-0.11868399158465959
2011-04-28,-0.005091838188996056,-0.0012914909014233311,1.0,0.0,2011-04-04,0.9347975041468899,1.0407291866285169,-0.10178602065038345,-0.11868399158465959
2011-04-29,0.003467073830710765,0.0021711052349804305,1.0,0.0,2011-04-04,0.9380385161105314,1.0407291866285169,-0.09867184646820182,-0.11868399158465959
2011-05-02,-0.009048989310199818,-0.006897530383282002,1.0,0.0,2011-04-04,0.9295502156056914,1.0407291866285169,-0.10682795529449318,-0.11868399158465959
2011-05-03,-0.012286327287956311,-0.019099112355470682,1.0,0.0,2011-04-04,0.9181294574261695,1.0407291866285169,-0.11780175936019821,-0.11868399158465959
2011-05-04,-0.0003361812786990548,-0.019428872870156044,1.0,0.0,2011-04-04,0.9178207994911607,1.0407291866285169,-0.11809833789280255,-0.11868399158465959
2011-05-05,0.0026901288239928878,-0.016791010217088842,1.0,0.0,2011-04-04,0.920289855679132,1.0407291866285169,-0.1157259088116408,-0.11868399158465959
2011-05-06,-0.007882502398875557,-0.02454115743764862,-1.0,0.0,2011-04-04,0.9130356686840804,1.0407291866285169,-0.12269620145669657,-0.12269620145669657
2011-05-09,0.004160618606236399,-0.020482645227665852,-1.0,0.0,2011-04-04,0.9168344618753649,1.0407291866285169,-0.11904607494915542,-0.12269620145669657
2011-05-10,-0.00484598373683065,-0.025229370398835993,-1.0,0.0,2011-04-04,0.912391496983751,1.0407291866285169,-0.12331516334284898,-0.12331516334284898
2011-05-11,0.007316387092365151,-0.018097571146405422,-1.0,0.0,2011-04-04,0.9190669063554666,1.0407291866285169,-0.11690099771985829,-0.12331516334284898
2011-05-12,-0.013065178303056646,-0.03092630145558206,-1.0,0.0,2011-04-04,0.9070591333514938,1.0407291866285169,-0.1284388436438998,-0.1284388436438998
2011-05-13,0.012234990885800712,-0.019069693586221792,-1.0,0.0,2011-04-04,0.9181569935809317,1.0407291866285169,-0.11777530083946486,-0.1284388436438998
2011-05-16,0.014060974130528092,-0.0052768579238867686,-1.0,0.0,2011-04-04,0.9310671753154366,1.0407291866285169,-0.1053703621672557,-0.1284388436438998
2011-05-17,0.012394100516700202,0.007051840685292632,-1.0,0.0,2011-04-04,0.9426069154740964,1.0407291866285169,-0.09428223251073742,-0.1284388436438998
2011-05-18,-0.018222737847419346,-0.011299401006276577,-1.0,0.0,2011-04-04,0.9254300367602474,1.0407291866285169,-0.11078688995144415,-0.1284388436438998
2011-05-19,0.00844142400076553,-0.0029533600403597315,-1.0,0.0,2011-04-04,0.9332419840835846,1.0407291866285169,-0.10328066506248501,-0.1284388436438998
2011-05-20,0.002043646582700953,-0.0009157490818128,-1.0,0.0,2011-04-04,0.93514920087519,1.0407291866285169,-0.10144808765799807,-0.1284388436438998
2011-05-23,0.020474420437982976,0.01953992192445342,-1.0,0.0,2011-04-04,0.9542958387861525,1.0407291866285169,-0.08305075801935424,-0.1284388436438998
2011-05-24,0.008709268448121366,0.028419368798070277,-1.0,0.0,2011-04-04,0.9626070574250662,1.0407291866285169,-0.07506480091764345,-0.1284388436438998
2011-05-25,-0.008961379216916532,0.0192033128402489,-1.0,0.0,2011-04-04,0.9539807705466001,1.0407291866285169,-0.08335349598769459,-0.1284388436438998
2011-05-26,-0.009404588166522787,0.00961812542503071,-1.0,0.0,2011-04-04,0.9450089742808273,1.0407291866285169,-0.09197417885221315,-0.1284388436438998
2011-05-27,-0.011904535685798745,-0.00240090957812078,-1.0,0.0,2011-04-04,0.9337590812231011,1.0407291866285169,-0.10278380464369374,-0.1284388436438998
2011-05-31,-0.015175134434735282,-0.017539609887242458,-1.0,0.0,2011-04-04,0.9195891616358857,1.0407291866285169,-0.11639918102524738,-0.1284388436438998
2011-06-01,0.029056385677846963,0.011007138121081894,-1.0,0.0,2011-04-04,0.9463090989815459,1.0407291866285169,-0.09072493484385558,-0.1284388436438998
2011-06-02,-0.0012107124000438896,0.009783099242425708,1.0,0.0,2011-04-04,0.9451633908211347,1.0407291866285169,-0.09182580544029073,-0.1284388436438998
2011-06-03,-0.017491820227494848,-0.00787984519828544,1.0,0.0,2011-04-04,0.9286307627032819,1.0407291866285169,-0.10771142518677912,-0.1284388436438998
2011-06-06,-0.007227538884120088,-0.01505043219483404,1.0,0.0,2011-04-04,0.9219190477568538,1.0407291866285169,-0.11416047555709774,-0.1284388436438998
2011-06-07,0.004083510353416697,-0.011028380437108298,1.0,0.0,2011-04-04,0.925683713733381,1.0407291866285169,-0.11054314068756943,-0.1284388436438998
2011-06-08,-0.019451792552373504,-0.030265651221030532,1.0,0.0,2011-04-04,0.9076775061647285,1.0407291866285169,-0.1278446709992006,-0.1284388436438998
2011-06-09,0.0007217739251947908,-0.02956572225371612,1.0,0.0,2011-04-04,0.9083326441211641,1.0407291866285169,-0.12721517202400812,-0.1284388436438998
2011-06-10,-0.016039430210463945,-0.04513093512546962,1.0,0.0,2011-04-04,0.8937635060678965,1.0407291866285169,-0.14121414336108085,-0.14121414336108085
2011-06-13,-0.008790651512741832,-0.053524856315079306,1.0,0.0,2011-04-04,0.8859067425512472,1.0407291866285169,-0.14876343055086505,-0.14876343055086505
2011-06-14,-0.017553386237224355,-0.07013870007611311,-1.0,0.0,2011-04-04,0.8703560793290839,1.0407291866285169,-0.16370551483365559,-0.16370551483365559
2011-06-15,0.018340498031806485,-0.05308458073500599,-1.0,0.0,2011-04-04,0.8863188432889898,1.0407291866285169,-0.14836745747445157,-0.16370551483365559
2011-06-16,0.01146872131903498,-0.04222467167875865,-1.0,0.0,2011-04-04,0.8964837871024807,1.0407291866285169,-0.13860032117800491,-0.16370551483365559
2011-06-17,0.014782762830801155,-0.028066106154993165,-1.0,0.0,2011-04-04,0.9097362943088749,1.0407291866285169,-0.1258664540234512,-0.16370551483365559
2011-06-20,-0.0013291137585531576,-0.029357916865706657,-1.0,0.0,2011-04-04,0.9085271512834538,1.0407291866285169,-0.12702827694622143,-0.16370551483365559
2011-06-21,-0.02352122017308922,-0.05218860301237438,-1.0,0.0,2011-04-04,0.8871574841248862,1.0407291866285169,-0.14756163704905045,-0.16370551483365559
2011-06-22,-0.0038920319569277773,-0.05587751525859053,1.0,0.0,2011-04-04,0.8837046388458445,1.0407291866285169,-0.15087935439896671,-0.16370551483365559
2011-06-23,-0.014484659445046288,-0.06955280792448071,-1.0,0.0,2011-04-04,0.8709044781021548,1.0407291866285169,-0.16317857777825562,-0.16370551483365559
2011-06-24,-0.022969480395121145,-0.09092469646155488,1.0,0.0,2011-04-04,0.8509002547663641,1.0407291866285169,-0.18239993103019536,-0.18239993103019536
2011-06-27,0.005077817962069631,-0.08630857755637344,1.0,0.0,2011-04-04,0.8552209713639464,1.0407291866285169,-0.17824830671419112,-0.18239993103019536
2011-06-28,0.013473440661325942,-0.07399801039331677,1.0,0.0,2011-04-04,0.8667437403739401,1.0407291866285169,-0.16717648403636054,-0.18239993103019536
2011-06-29,0.0012927027511329126,-0.07280096507379763,1.0,0.0,2011-04-04,0.8678641823916488,1.0407291866285169,-0.16609989078606613,-0.18239993103019536
2011-06-30,0.023418372328421366,-0.05108747285134285,1.0,0.0,2011-04-04,0.8881881489453973,1.0407291866285169,-0.1465713075437831,-0.18239993103019536
2011-07-01,0.021441193333029407,-0.03074165590061495,1.0,0.0,2011-04-04,0.9072319627630411,1.0407291866285169,-0.12827277795287484,-0.18239993103019536
2011-07-05,0.0,0.0,0.0,0.0,2011-07-05,0.9072319627630411,1.0407291866285169,-0.12827277795287484,-0.18239993103019536
2011-07-06,-0.0,0.0,0.0,0.0,2011-07-05,0.9072319627630411,1.0407291866285169,-0.12827277795287484,-0.18239993103019536
2011-07-07,-0.018999592921214115,-0.018999592921214115,-1.0,0.0,2011-07-05,0.8899949247854292,1.0407291866285169,-0.14483524031011108,-0.18239993103019536
2011-07-08,-0.013720493279194224,-0.032459402413425376,1.0,0.0,2011-07-05,0.8777837554013938,1.0407291866285169,-0.1565685226480399,-0.18239993103019536
2011-07-11,-0.017299359188028718,-0.049197234740075535,1.0,0.0,2011-07-05,0.8625986589272883,1.0407291866285169,-0.17115934672524125,-0.18239993103019536
2011-07-12,0.028675185588894148,-0.021932788987813367,-1.0,0.0,2011-07-05,0.8873338355607595,1.0407291866285169,-0.14739218716896718,-0.18239993103019536
2011-07-13,0.0031764172325378093,-0.01882603944417416,-1.0,0.0,2011-07-05,0.8901523780470485,1.0407291866285169,-0.1446839490196944,-0.18239993103019536
2011-07-14,0.01480786794792388,-0.004296945002321917,-1.0,0.0,2011-07-05,0.9033336369146997,1.0407291866285169,-0.1320185418830382,-0.18239993103019536
2011-07-15,-0.003995143598824802,-0.008274921688826153,-1.0,0.0,2011-07-05,0.8997246893175768,1.0407291866285169,-0.13548625244933288,-0.18239993103019536
2011-07-18,0.012127872871411371,0.00375259398432215,-1.0,0.0,2011-07-05,0.9106364359688904,1.0407291866285169,-0.12500153962345095,-0.18239993103019536
2011-07-19,-0.03126771051795196,-0.027632451556023008,-1.0,0.0,2011-07-05,0.8821629195019157,1.0407291866285169,-0.15236073818615847,-0.18239993103019536
2011-07-20,0.00390559352504527,-0.02383477915485621,-1.0,0.0,2011-07-05,0.8856082892883573,1.0407291866285169,-0.1490502037736443,-0.18239993103019536
2011-07-21,-0.007469335959036538,-0.03112608514087567,-1.0,0.0,2011-07-05,0.878993383447555,1.0407291866285169,-0.15540623368593265,-0.18239993103019536
2011-07-22,-0.02428165240910163,-0.054651944769730454,-1.0,0.0,2011-07-05,0.8576499716407813,1.0407291866285169,-0.1759143659464648,-0.18239993103019536
2011-07-25,-0.011762534833806848,-0.06577163419944809,1.0,0.0,2011-07-05,0.8475618339741431,1.0407291866285169,-0.18560770192305942,-0.18560770192305942
2011-07-26,0.0067748268614789,-0.05944239877206703,1.0,0.0,2011-07-05,0.8533039186537155,1.0407291866285169,-0.18009033510626615,-0.18560770192305942
2011-07-27,-0.035648909605216716,-0.09297225167674106,1.0,0.0,2011-07-05,0.822884564391852,1.0407291866285169,-0.20931922063450636,-0.20931922063450636
2011-07-28,-0.0020746074944760773,-0.0948539782411103,1.0,0.0,2011-07-05,0.821177401907476,1.0407291866285169,-0.21095957290511613,-0.21095957290511613
2011-07-29,0.008315998440128758,-0.08732678533607452,-1.0,0.0,2011-07-05,0.8280063119008076,1.0407291866285169,-0.20439791394419649,-0.21095957290511613
2011-08-01,0.0011441391831201742,-0.0862825601497933,-1.0,0.0,2011-07-05,0.8289536663661242,1.0407291866285169,-0.20348763442336792,-0.21095957290511613
2011-08-02,0.029001733584530065,-0.05978317038771874,-1.0,0.0,2011-07-05,0.852994759751994,1.0407291866285169,-0.18038739500013057,-0.21095957290511613
2011-08-03,0.011790232209157647,-0.04869779563963195,1.0,0.0,2011-07-05,0.8630517660426646,1.0407291866285169,-0.1707239720656295,-0.21095957290511613
2011-08-04,-0.05768118958532942,-0.10357003844228407,1.0,0.0,2011-07-05,0.8132699135036043,1.0407291866285169,-0.21855759985148082,-0.21855759985148082
2011-08-05,-0.020197752638879796,-0.12167590906390735,1.0,0.0,2011-07-05,0.7968436889620154,1.0407291866285169,-0.23434098015121319,-0.23434098015121319
2011-08-08,-0.05342858083418378,-0.16860351875509738,1.0,0.0,2011-07-05,0.7542694615140991,1.0407291866285169,-0.27524905498462604,-0.27524905498462604
2011-08-09,0.04466657203935798,-0.13146788793230324,1.0,0.0,2011-07-05,0.7879600927539064,1.0407291866285169,-0.24287691468850403,-0.27524905498462604
2011-08-10,-0.01914476757970862,-0.1480957333533527,1.0,0.0,2011-07-05,0.7728747799160472,1.0407291866285169,-0.25737186018602454,-0.27524905498462604
2011-08-11,0.04944690317744049,-0.10597170556402746,1.0,0.0,2011-07-05,0.8110910443268416,1.0407291866285169,-0.22065119845980008,-0.27524905498462604
2011-08-12,-0.004133395550683816,-0.10966707813843457,1.0,0.0,2011-07-05,0.8077384842130216,1.0407291866285169,-0.22387255532851713,-0.27524905498462604
2011-08-15,0.019299142692251303,-0.09248441603581914,1.0,0.0,2011-07-05,0.8233271444778715,1.0407291866285169,-0.20889396102642976,-0.27524905498462604
2011-08-16,-0.017915626900259274,-0.10874312664429231,1.0,0.0,2011-07-05,0.80857672254055,1.0407291866285169,-0.22306712165922227,-0.27524905498462604
2011-08-17,-0.006633650435500238,-0.11465541319037098,1.0,0.0,2011-07-05,0.8032129072129336,1.0407291866285169,-0.228221022785982,-0.27524905498462604
2011-08-18,-0.05780460491869299,-0.16583240724780512,1.0,0.0,2011-07-05,0.7567835024458952,1.0407291866285169,-0.2728334016483912,-0.27524905498462604
2011-08-19,0.01838315875416341,-0.15049777196266323,-1.0,0.0,2011-07-05,0.7706955737138899,1.0407291866285169,-0.25946578263016873,-0.27524905498462604
2011-08-22,0.006092081322620402,-0.1453225353057126,1.0,0.0,2011-07-05,0.7753907138239384,1.0407291866285169,-0.25495438795576864,-0.27524905498462604
2011-08-23,0.05135674222536535,-0.10142908506557924,1.0,0.0,2011-07-05,0.8152122548377365,1.0407291866285169,-0.21669127251187348,-0.27524905498462604
2011-08-24,0.0008535209992972526,-0.10066213592032491,1.0,0.0,2011-07-05,0.815908055616125,1.0407291866285169,-0.21602270206402951,-0.27524905498462604
2011-08-25,-0.02621510342330724,-0.12423837103966984,1.0,0.0,2011-07-05,0.7945189415542387,1.0407291866285169,-0.2365747480109459,-0.27524905498462604
2011-08-26,0.027796146871515104,-0.09989557217665124,1.0,0.0,2011-07-05,0.8166035067458811,1.0407291866285169,-0.21535446758123478,-0.27524905498462604
2011-08-29,0.034923536990869586,-0.068460741895917,1.0,0.0,2011-07-05,0.8451221895205947,1.0407291866285169,-0.18795187030508742,-0.27524905498462604
2011-08-30,-0.00020596636356218223,-0.06865260764942416,1.0,0.0,2011-07-05,0.8449481227764535,1.0407291866285169,-0.18811912490539817,-0.27524905498462604
2011-08-31,-0.005145047226498889,-0.07344443396734446,1.0,0.0,2011-07-05,0.8406008247808271,1.0407291866285169,-0.19229629035005114,-0.27524905498462604
2011-09-01,-0.01634263979466999,-0.08858679783276269,1.0,0.0,2011-07-05,0.8268631882903316,1.0407291866285169,-0.20549630113767892,-0.27524905498462604
2011-09-02,-0.02376439508742023,-0.11024598125695573,1.0,0.0,2011-07-05,0.8072132848005562,1.0407291866285169,-0.22437720093585978,-0.27524905498462604
2011-09-06,-0.0066780259211622894,-0.11618778165758015,1.0,0.0,2011-07-05,0.8018226935607515,1.0407291866285169,-0.2295568300930546,-0.27524905498462604
2011-09-07,0.04250667455463897,-0.07861986332508542,1.0,0.0,2011-07-05,0.8359055098464624,1.0407291866285169,-0.19680785300697567,-0.27524905498462604
2011-09-08,-0.004368243658468773,-0.08264467626415473,1.0,0.0,2011-07-05,0.8322540709039965,1.0407291866285169,-0.20031639200960982,-0.27524905498462604
2011-09-09,-0.010656266301626971,-0.09242025888709915,1.0,0.0,2011-07-05,0.8233853498938304,1.0407291866285169,-0.20883803349340124,-0.27524905498462604
2011-09-12,0.028933436626508602,-0.06616085796410598,1.0,0.0,2011-07-05,0.8472087177341792,1.0407291866285169,-0.18594699887417865,-0.27524905498462604
2011-09-13,0.019704676784352504,-0.04775985950171169,1.0,0.0,2011-07-05,0.8639026916860169,1.0407291866285169,-0.16990634760166223,-0.27524905498462604
2011-09-14,0.025764195468315876,-0.02322615838913722,1.0,0.0,2011-07-05,0.8861604495002197,1.0407291866285169,-0.14851965248426324,-0.27524905498462604
2011-09-15,0.01609184124670171,-0.007508068796004297,1.0,0.0,2011-07-05,0.900420402772683,1.0407291866285169,-0.13481776590735361,-0.27524905498462604
