window_start,total_return,cagr,volatility,sharpe,max_drawdown,total_trades,hit_rate,avg_holding_period
2011-01-03,0.04585128923674597,0.19640920126210148,0.16177132256499224,1.188444667782565,-0.08802142528809953,20,0.5384615384615384,5.571428571428571
2011-04-04,-0.03888836977485011,-0.14671260456105395,0.151266048779413,-0.9740722420672935,-0.10240858427467348,22,0.5365853658536586,5.857142857142857
2011-07-05,-0.000795122177036145,-0.0031766974028526462,0.2615389354969436,0.11654083075356131,-0.10503265758525182,21,0.4594594594594595,3.7
2011-10-03,-0.03160340947972207,-0.1205462462651985,0.2595218228537117,-0.36786125617184345,-0.09610430378656909,20,0.4358974358974359,4.333333333333333
2012-01-03,-0.013499173519879948,-0.05291313445086998,0.11958457372363605,-0.39553637570724737,-0.05979494219081538,14,0.4666666666666667,5.0
2012-04-03,-0.018290911161033208,-0.07118066556985536,0.2015675454112267,-0.2672091681772042,-0.10250528909707723,17,0.375,5.0
2012-07-03,0.030481136237665796,0.12761328622892032,0.1557579102472902,0.8475065650740466,-0.07445785167538688,9,0.4186046511627907,8.6
2012-10-02,0.019478684417307823,0.08022095885117086,0.10602385564931481,0.7799527008338204,-0.03591236481723903,19,0.625,3.5555555555555554
2013-01-04,0.0015041636612107556,0.006030243312611372,0.11373634376984054,0.10888191914840617,-0.041069888465839255,21,0.44,2.5
2013-04-08,0.10775982526791839,0.5058525293713274,0.13231349031989686,3.161526156556493,-0.056869161251675404,17,0.6538461538461539,2.888888888888889
2013-07-08,0.0397726250944046,0.16883583207595754,0.08953502741041919,1.7869833044061112,-0.029793113242114644,18,0.625,3.5555555555555554
2013-10-04,-0.009568090000514728,-0.03772656531467711,0.10773020014466696,-0.3042782334824547,-0.05550355953076069,27,0.45,3.6363636363636362
2014-01-06,-0.06676584945014397,-0.24148793779212818,0.11971997287599628,-2.248295359261216,-0.08592930792994302,26,0.45,4.0
2014-04-07,-0.08876786095246336,-0.3105288230092439,0.09855923869799446,-3.721283696417477,-0.1146341883409785,17,0.36585365853658536,5.125
2014-07-08,-0.06440382374700393,-0.23377952547689718,0.12913247182790732,-1.997178245586156,-0.0740732777556028,17,0.41304347826086957,5.75
2014-10-06,-0.042245175644100796,-0.15857116062518783,0.10877884728137374,-1.5330318451076481,-0.0763415458905925,24,0.42857142857142855,2.5454545454545454
2015-01-06,0.10665663852633656,0.4998629399798138,0.16489944858870564,2.540505307211888,-0.039133039061989505,23,0.59375,3.5555555555555554
2015-04-08,-0.11008042428023357,-0.3728043457593747,0.14706687893313053,-3.095771757571928,-0.12332455729471592,21,0.45454545454545453,3.6666666666666665
2015-07-08,-0.03460851072951687,-0.1314119234644101,0.2189006699579039,-0.5362738552676416,-0.11834273057525013,15,0.46875,5.333333333333333
2015-10-06,0.04355213787457557,0.18592331840066967,0.1177503447433673,1.5067158849936138,-0.0736296493134454,17,0.6923076923076923,3.25
2016-01-06,0.0069594009746341,0.02812955408183271,0.14737100784463003,0.26035904845616187,-0.061699668581789324,16,0.42424242424242425,4.125
2016-04-07,0.11411364112668587,0.5406995897685061,0.19193784199621777,2.3467763265708146,-0.046295003969752724,19,0.5294117647058824,4.25
2016-07-07,0.03558702799915725,0.15012861008260847,0.10902524217273137,1.3369687405122714,-0.04785804389804882,22,0.6,3.5
2016-10-05,0.019075559638995765,0.07851339744347441,0.11945932919553007,0.6904059689398105,-0.04749007368517,20,0.42857142857142855,2.3333333333333335
2017-01-05,0.04145634302559542,0.17642508823834602,0.10264325573588996,1.6338302098461026,-0.028643918406189295,30,0.5333333333333333,3.3333333333333335
2017-04-06,-0.02846482179850096,-0.10908940825629398,0.1703052780930095,-0.5949252335159468,-0.07393654949189687,27,0.3611111111111111,3.272727272727273
2017-07-07,0.09004791571543569,0.4118298353313248,0.11714239295729642,3.0036985833770906,-0.03601186284528102,25,0.6060606060606061,2.5384615384615383
2017-10-05,-0.03233438609481176,-0.1231986001605273,0.12877020111021073,-0.9572877526155797,-0.059660153602458244,13,0.4864864864864865,7.4
2018-01-05,0.11057974598676279,0.5212444098926099,0.24165831512850755,1.856406720291148,-0.06916034472469057,21,0.5128205128205128,3.5454545454545454
2018-04-09,0.0593123114174785,0.25920395440981303,0.14640091257262822,1.647356674920208,-0.07100969565256054,21,0.6451612903225806,3.1
2018-07-09,0.0027865751818816342,0.011192977346326405,0.15150932573241563,0.14796894724800005,-0.07243008049311062,24,0.5,4.444444444444445
2018-10-05,0.14399776116372665,0.7127765098465608,0.27523641728653536,2.091268479010718,-0.08079207070247163,19,0.5882352941176471,3.4
2019-01-08,0.11143269472683337,0.5259231881046345,0.18958338720696047,2.3229017654728557,-0.06612696032959908,17,0.5294117647058824,4.25
2019-04-09,-0.012892280412765578,-0.05058040000937758,0.20780766259741779,-0.14785652016024414,-0.1020739742500898,17,0.5,3.5555555555555554
2019-07-10,0.16976792417050546,0.872400869646565,0.19012724700132788,3.3968566535968776,-0.04727238843300419,18,0.6571428571428571,3.888888888888889
2019-10-08,0.0010289071655362747,0.004121984920007593,0.10338660407830473,0.0907651677676431,-0.05642996645106124,15,0.4857142857142857,5.0
2020-01-08,-0.12037351824644738,-0.401322160842599,0.6811340641270148,-0.4129084718788209,-0.27609882371672567,11,0.45714285714285713,5.833333333333333
2020-04-08,-0.11779518594340932,-0.39427193896670554,0.2506634066745883,-1.8749284147964655,-0.16802055355216627,29,0.38461538461538464,2.0
2020-07-09,0.1377652987937863,0.6757558168332019,0.21546611189826229,2.5034753555629674,-0.049216801101156005,28,0.6,2.9166666666666665
