window_start,total_return,cagr,volatility,sharpe,max_drawdown,total_trades,hit_rate,avg_holding_period
2011-01-03,-0.03701539635657114,-0.14004173577585555,0.12913162254047697,-1.10448751919457,-0.09137158655689648,3,0.41935483870967744,62.0
2011-04-04,0.04692873543114562,0.20134703491393346,0.127463427631673,1.502355804920285,-0.039786017273326535,15,0.5483870967741935,62.0
2011-07-05,-0.006572486154320822,-0.026031892967595005,0.3318015100018658,0.08481669415449877,-0.13479109571614756,5,0.532258064516129,62.0
2011-10-03,-0.14135085426918248,-0.45642062656391225,0.2582935194547376,-2.229708905058226,-0.15298669603145287,13,0.41935483870967744,62.0
2012-01-03,-0.02038339384912824,-0.07907438209544948,0.09472932077451597,-0.8229171186118729,-0.0761915678583378,7,0.45161290322580644,62.0
2012-04-03,0.13641516398654674,0.6678157882856641,0.16125236602238668,3.2546227554760248,-0.05925464294744742,15,0.6612903225806451,62.0
2012-07-03,-0.01148639912298377,-0.045160016836517825,0.11485059925492681,-0.3458237402520883,-0.05622493661575667,5,0.4838709677419355,62.0
2012-10-02,0.049486552177522514,0.21313047319320555,0.13144045445579938,1.5349426150206633,-0.03567089959993064,19,0.4838709677419355,62.0
2013-01-04,-0.02282902873377335,-0.08823644672725273,0.09663213598478639,-0.9081331103389485,-0.06305743226906801,5,0.5,62.0
2013-04-08,-0.03976744982785041,-0.14983015887681683,0.14089305788909484,-1.0823144115423187,-0.08608537205552924,7,0.4838709677419355,62.0
2013-07-08,0.020237282052474992,0.08343973396830862,0.09221617913342352,0.914651400759605,-0.042374710088085465,5,0.5645161290322581,62.0
2013-10-04,-0.06251789382648221,-0.22758277825720574,0.10473017754890983,-2.4127186989322627,-0.08878412843727501,15,0.5,62.0
2014-01-06,0.04701481372101868,0.2017421817812337,0.11629636779213232,1.638000326422813,-0.03629285915563818,21,0.5161290322580645,62.0
2014-04-07,-0.02104970746160273,-0.08157740008721293,0.08823297990989519,-0.9210166946758132,-0.03835303318346617,5,0.4032258064516129,62.0
2014-07-08,-0.004965557400029019,-0.019714778168636538,0.09665895883648618,-0.15838938343887343,-0.045258496097859924,11,0.532258064516129,62.0
2014-10-06,-0.006215428007195101,-0.02463088171086314,0.14331855643042257,-0.10365892495395328,-0.11120195958326518,3,0.46774193548387094,62.0
2015-01-06,0.03269111426066251,0.13731760203688848,0.13214648668374523,1.0390534672396732,-0.03484020516177688,7,0.5806451612903226,62.0
2015-04-08,0.0645323772719828,0.28420837952643696,0.09986828205252302,2.554963645599162,-0.018667429436883043,15,0.5806451612903226,62.0
2015-07-08,0.09770657164080321,0.45192792061309395,0.21370364110978818,1.8513515660704047,-0.057027135804368134,7,0.5645161290322581,62.0
2015-10-06,-0.09005860971164592,-0.3144270392491624,0.14335779426202713,-2.560546641739221,-0.09611369798713976,7,0.5,62.0
2016-01-06,0.03963357259327993,0.168210707154006,0.1809609258852654,0.9482815007263197,-0.08428175006324479,5,0.4838709677419355,62.0
2016-04-07,0.06583399500475817,0.2905007823549588,0.13351910369809458,1.9762915275625443,-0.03050027594165783,7,0.532258064516129,62.0
2016-07-07,0.001963918716385127,0.007878847039919368,0.09532513047404464,0.12910115779852935,-0.036835666530067535,7,0.5,62.0
2016-10-05,-0.01933147679525571,-0.07511242870942803,0.08734172430144287,-0.8507404773877395,-0.04665034460301931,9,0.4838709677419355,62.0
2017-01-05,-0.016904298609234703,-0.06592190288447675,0.06748530581615902,-0.977169621370882,-0.050690835266790524,13,0.4838709677419355,62.0
2017-04-06,0.046553510196934766,0.19962568206800224,0.07423060897047193,2.489297587150518,-0.012872861317094308,11,0.6290322580645161,62.0
2017-07-07,-0.03162968536928057,-0.12064169265331204,0.06933633455181396,-1.8195797164628427,-0.0381139611676502,5,0.4032258064516129,62.0
2017-10-05,-0.07430565819324042,-0.26570522713007394,0.057810193273905165,-5.3106047603069895,-0.07609586953322789,5,0.3870967741935484,62.0
2018-01-05,0.09725752507790264,0.44955357649895866,0.20802318774747613,1.8882303646081733,-0.04729361203311322,15,0.5645161290322581,62.0
2018-04-09,0.0036221175538093675,0.014567378885704807,0.10617612690518774,0.18853766475937173,-0.0398938883006652,15,0.532258064516129,62.0
2018-07-09,0.029354229911257468,0.12268886173640947,0.06872507774376063,1.718113711180516,-0.02137939305478942,13,0.5161290322580645,62.0
2018-10-05,0.14124373169837767,0.696342803578802,0.2502901871285118,2.235940096434887,-0.09956323799860378,19,0.5483870967741935,62.0
2019-01-08,-0.048016982025256505,-0.17867166647701704,0.10848755889295245,-1.7602615377184616,-0.08438904692848925,9,0.45161290322580644,62.0
2019-04-09,-0.02570122458335522,-0.0989090524110865,0.11843925611173825,-0.8208202243778325,-0.04713439255678742,5,0.5,62.0
2019-07-10,0.1095956731779788,0.5158597386664059,0.15677665320215417,2.7329011094446556,-0.06446599997525582,9,0.5967741935483871,62.0
2019-10-08,-0.07863785207922125,-0.27935485503337687,0.07431778144954151,-4.3687280445241665,-0.08795908230076033,9,0.4032258064516129,62.0
2020-01-08,-0.03095822003508708,-0.11820017610401823,0.5720279719878666,0.06396900207717642,-0.32193331768942013,3,0.46774193548387094,62.0
2020-04-08,-0.05307586263061659,-0.1959913004432362,0.25952287887243397,-0.7131162033661071,-0.17219729482034463,11,0.5161290322580645,62.0
2020-07-09,-0.11267495217511458,-0.3800866849205454,0.1700396854976395,-2.7259939405194196,-0.14523468917148452,11,0.3709677419354839,62.0
2020-10-07,0.04067318369461681,0.17289046261597618,0.15458819377935087,1.1077256093475982,-0.052383288406830486,9,0.532258064516129,62.0
