window_start,total_return,cagr,volatility,sharpe,max_drawdown,total_trades,hit_rate,avg_holding_period
2011-01-03,0.016728919762026395,0.06861362471122656,0.12622343503963493,0.5877859573685901,-0.05300333047545058,24,0.5853658536585366,4.1
2011-04-04,0.014766044593010896,0.06038532047081202,0.11716665481801282,0.5581314930837452,-0.06747862490911294,16,0.5757575757575758,4.714285714285714
2011-07-05,-0.007978022285217046,-0.031532223219635336,0.28627173719543453,0.02996647817124254,-0.12191208420037636,16,0.53125,4.0
2011-10-03,0.1017720329991616,0.47355712531348937,0.1953846815679156,2.0811166006983304,-0.07904095604366246,26,0.5,3.5555555555555554
2012-01-03,-0.0760823314227318,-0.2713263085252213,0.09207437522939428,-3.3901540849332275,-0.08723304591748049,9,0.40816326530612246,12.25
2012-04-03,-0.01886697682643268,-0.07335886747748466,0.16136065115489848,-0.39300576296737705,-0.0843211462168798,14,0.3902439024390244,8.2
2012-07-03,0.0510606861172791,0.22042520431839918,0.10792163948896025,1.8993655214514689,-0.03838797978236297,16,0.41025641025641024,5.571428571428571
2012-10-02,0.06505591004407862,0.2867365179659269,0.11150678206867021,2.3164890510798504,-0.04002677672655475,15,0.6060606060606061,4.125
2013-01-04,-0.03674971655032688,-0.13909232033307573,0.0880016541040805,-1.6579827982482283,-0.05562970232591524,34,0.40625,2.4615384615384617
2013-04-08,0.02864343510206102,0.11959109339709806,0.11195072996227919,1.064439138380337,-0.05127592511851964,13,0.5681818181818182,6.285714285714286
2013-07-08,0.034641232101540576,0.14593273819837527,0.08047052279683993,1.7326420649843866,-0.0303841198490451,23,0.6333333333333333,3.0
2013-10-04,0.035649771242319384,0.1504073673693216,0.08155415714663694,1.7584550203652443,-0.019648898827005823,24,0.5277777777777778,3.0
2014-01-06,-0.001842585020685239,-0.007349994377049196,0.12560136821773982,0.0033061216270696336,-0.05202328038184012,11,0.6190476190476191,8.4
2014-04-07,-0.034407787678237045,-0.1306893149346542,0.07855496163793556,-1.7438178550871193,-0.06335504746336607,13,0.41025641025641024,5.571428571428571
2014-07-08,-0.03641729082358547,-0.13790327923414747,0.09269533402087674,-1.5544719643252607,-0.04952358761848907,13,0.4,6.428571428571429
2014-10-06,-0.0481761900575548,-0.17922095891773782,0.10853154338580573,-1.7657258735133106,-0.06619176766236234,11,0.36585365853658536,6.833333333333333
2015-01-06,0.020229050454270148,0.08340476824889631,0.10969569639840732,0.7840333886637957,-0.03566747206386389,19,0.42105263157894735,4.222222222222222
2015-04-08,0.08210159793364813,0.37110954259357243,0.07264765157321543,4.38290395972827,-0.017035220082199154,27,0.75,2.8
2015-07-08,-0.012372701550225296,-0.0485798565422525,0.2178713739644249,-0.12138547743158289,-0.09296721804643937,12,0.4838709677419355,6.2
2015-10-06,-0.04039754227802084,-0.1520594462035555,0.12195218045237499,-1.2915789639974287,-0.0556797362811271,23,0.5294117647058824,2.8333333333333335
2016-01-06,0.047911575190166644,0.20586461212334028,0.1609048275658738,1.2428750912241293,-0.04759802829796467,15,0.5555555555555556,4.5
2016-04-07,0.026395223616207275,0.1098351858809723,0.14080757677247366,0.8100994964234617,-0.06625465720168666,17,0.5277777777777778,4.0
2016-07-07,0.026477075055338695,0.11018925017161729,0.07590133232392825,1.414670337815985,-0.04083807889445723,15,0.425,5.0
2016-10-05,0.013305976684055754,0.05429565541596637,0.1054587153139022,0.5533030364674082,-0.02881108505133867,26,0.6052631578947368,3.4545454545454546
2017-01-05,-0.022038760192058526,-0.08528338066822316,0.06284086570236389,-1.3873829446242456,-0.05292487411970537,17,0.425,5.714285714285714
2017-04-06,-0.048176730356166764,-0.1792228225626451,0.12188322332432656,-1.560124120653666,-0.05205479597636253,11,0.3269230769230769,13.0
2017-07-07,0.0655258441980151,0.28900900621345316,0.07542805780010788,3.4045837707866036,-0.022823457839287742,23,0.7142857142857143,2.5454545454545454
2017-10-05,-0.01752313681931683,-0.06827161368756995,0.07022954187313891,-0.972271882690261,-0.027083571919499616,27,0.47058823529411764,2.8333333333333335
2018-01-05,0.027689000161482458,0.11544158731634768,0.22932093911003218,0.5895606475390431,-0.08468257441053506,17,0.5581395348837209,5.375
2018-04-09,-0.004641431555762465,-0.018436868396972894,0.07989287695534819,-0.19363110527998367,-0.04721084038479684,13,0.5,4.285714285714286
2018-07-09,0.010774847869891024,0.04380099276286553,0.10156862455987666,0.4720932967679833,-0.04350160443320228,25,0.5405405405405406,4.111111111111111
2018-10-05,0.014731136022713365,0.06023941639506547,0.2590461696142826,0.35196314532545847,-0.14260506616817203,15,0.48484848484848486,4.125
2019-01-08,0.02583841386726693,0.10742884432019717,0.10669059656463102,1.00877270135778,-0.05420946425746287,15,0.47368421052631576,4.75
2019-04-09,0.005280662452563867,0.021290551976931527,0.13637688200003226,0.22143776136004553,-0.08187959135807565,9,0.45,10.0
2019-07-10,0.04343400432290889,0.18538640781960125,0.16805256363103208,1.095655134902654,-0.03758642151488312,24,0.6,3.1818181818181817
2019-10-08,-0.047872157787109404,-0.17817176093711684,0.07398940519093791,-2.614545502956366,-0.061500543905556926,15,0.34210526315789475,5.428571428571429
2020-01-08,-0.07859774283213561,-0.27922936074545623,0.5615002316690267,-0.3038306169908315,-0.22901789067699252,11,0.4634146341463415,8.2
2020-04-08,0.05142361296263975,0.22211170839308014,0.16980756880360703,1.2642069707717853,-0.08523151527599415,26,0.4838709677419355,3.4444444444444446
2020-07-09,-0.03333496822057025,-0.12681948738227167,0.21579873670386232,-0.5228248569947438,-0.13416938084440888,18,0.4418604651162791,5.375
