window_start,total_return,cagr,volatility,sharpe,max_drawdown,total_trades,hit_rate,avg_holding_period
2011-01-03,0.006601380895159048,0.02666814556400876,0.20580080608370824,0.22918358970536987,-0.12194485344754669,16,0.55,5.714285714285714
2011-04-04,-0.027623568635994245,-0.10599963694768921,0.1614636218816669,-0.6144057775766735,-0.11494750314264324,15,0.4878048780487805,5.857142857142857
2011-07-05,-0.00985489453133237,-0.03884068340378577,0.32387377666907524,0.036776254761782826,-0.09798425816073997,18,0.425,5.714285714285714
2011-10-03,0.21694160092693826,1.1932036023411792,0.27126626249677,3.031508629693752,-0.10230079328586705,24,0.5365853658536586,4.1
2012-01-03,0.012722181722834014,0.051868113074066136,0.1403421412931872,0.4296121217966284,-0.042446185451952445,20,0.5294117647058824,3.7777777777777777
2012-04-03,-0.014980417458908879,-0.05858858922715815,0.21782526046462178,-0.17005488499012317,-0.11360809081555567,12,0.4,6.666666666666667
2012-07-03,0.07914401306195962,0.3561808970434157,0.1605496282528068,1.9773692076564628,-0.05795169117179766,17,0.4857142857142857,3.888888888888889
2012-10-02,-0.02533980125580615,-0.09757124286344043,0.13442805576358877,-0.6971581779124265,-0.0737253465420189,23,0.5277777777777778,3.6
2013-01-04,0.06229854324755446,0.2734630365585815,0.11197898969456584,2.214768032393616,-0.021571082613184522,19,0.6666666666666666,1.8
2013-04-08,0.147919252815923,0.7363823377374683,0.1466922854441317,3.8376390214941343,-0.0301129338680437,25,0.6410256410256411,3.5454545454545454
2013-07-08,0.04397186310307766,0.18783242214031537,0.10131668193188427,1.7493016665091854,-0.032536482322305216,14,0.56,3.5714285714285716
2013-10-04,0.01775627276103453,0.07293929494471829,0.09598823814587029,0.7807225278815761,-0.04194684782216085,25,0.525,4.0
2014-01-06,0.034320673598245977,0.14451324015049472,0.1294885589194466,1.1063215274517857,-0.055125082724512775,23,0.5853658536585366,4.555555555555555
2014-04-07,-0.06442571414444642,-0.23385123283309062,0.0881395744721833,-2.9773067529603074,-0.09031502546193304,15,0.325,5.0
2014-07-08,-0.1252686273833037,-0.41453786539595383,0.13209067779660608,-3.9831877603010444,-0.13073942969501173,21,0.425,3.6363636363636362
2014-10-06,-0.01717955228922241,-0.06696758123713653,0.13664346142273817,-0.4399564413294878,-0.08504928649519394,18,0.5,4.25
2015-01-06,0.008361219613138626,0.03386668143170901,0.16404055442164034,0.28292668311539604,-0.07452407593350441,21,0.4838709677419355,3.1
2015-04-08,-0.05909389124006481,-0.21623628666004113,0.12710977779063432,-1.8524320226046145,-0.06604852799138461,13,0.43333333333333335,4.285714285714286
2015-07-08,-0.01950543529683002,-0.075768508707442,0.24674887135811652,-0.19875139080349785,-0.12886573768814436,13,0.5,4.571428571428571
2015-10-06,0.04986068180958503,0.214861265502154,0.12035995276383055,1.6770281568209966,-0.06345436449007014,21,0.7333333333333333,3.0
2016-01-06,-0.009744220480667476,-0.03841087475896465,0.16606840760769911,-0.15422274054260826,-0.08535015674284219,16,0.42424242424242425,4.125
2016-04-07,0.09896706091601759,0.458608373621219,0.20397622700241239,1.951674299578298,-0.0470871670512929,17,0.5151515151515151,4.714285714285714
2016-07-07,-0.011821343173771814,-0.04645349609449034,0.12085205388067792,-0.33356565114113557,-0.05151161587130815,26,0.5405405405405406,3.3636363636363638
2016-10-05,0.03199017491913558,0.13423292601995462,0.1381004860373171,0.979571413078445,-0.07098874736546734,28,0.4666666666666667,2.727272727272727
2017-01-05,0.06653795620117786,0.2939135573507792,0.11051651277806313,2.38680848655708,-0.023954160060798868,24,0.5806451612903226,2.8181818181818183
2017-04-06,-0.013773473850129725,-0.05396605970453938,0.17854044018329016,-0.2238120530582497,-0.0591102349386613,21,0.3103448275862069,3.625
2017-07-07,0.07996899393623313,0.36033273188556536,0.12722057520520655,2.4827943810108914,-0.04994363760391329,23,0.5833333333333334,3.272727272727273
2017-10-05,0.07227133608370995,0.3219614366706338,0.15179114961334148,1.913795549256742,-0.04078873827835805,26,0.5806451612903226,3.4444444444444446
2018-01-05,0.06403157226720224,0.28179348150304784,0.26804856731053994,1.0590614744920743,-0.07788900485750139,21,0.525,4.0
2018-04-09,0.021789549842446965,0.09004851304468064,0.1261371248236912,0.7459534521262671,-0.07496065134362562,19,0.6153846153846154,2.6
2018-07-09,0.008060804911574682,0.032635178377194984,0.14617102012161187,0.29152897897299723,-0.09134218027247387,28,0.48717948717948717,4.333333333333333
2018-10-05,0.05176789757010836,0.22371319784516852,0.29618771044616504,0.8272418470199554,-0.07102112458101428,13,0.59375,4.571428571428571
2019-01-08,0.15417758475636045,0.7745594058684175,0.1885205081058621,3.1373508968462054,-0.054673550133965465,21,0.5714285714285714,3.5
2019-04-09,0.021433775598129312,0.08853114114899685,0.20886501583505557,0.5083554648445323,-0.11006438317978029,9,0.5454545454545454,6.6
2019-07-10,0.21393833136424556,1.171633336026992,0.20193941961114573,3.945502204665311,-0.04974615055437681,18,0.6666666666666666,4.0
2019-10-08,-0.02479954414753749,-0.09556870260785799,0.12140676062505225,-0.7674662091584795,-0.0687605739677285,18,0.46875,4.0
2020-01-08,-0.11703116415131065,-0.39217088049365334,0.7126010573428142,-0.34295822564618145,-0.28124647846224005,16,0.48717948717948717,4.875
2020-04-08,-0.11466853004840405,-0.38563904386048575,0.24025015928422672,-1.9074710684049994,-0.2044984875852024,28,0.36363636363636365,1.8333333333333333
2020-07-09,0.09547419816651126,0.4401529292966375,0.21126046770805235,1.8308289342393058,-0.061376356154818845,28,0.5555555555555556,3.0
