window_start,total_return,cagr,volatility,sharpe,max_drawdown,total_trades,hit_rate,avg_holding_period
2011-01-03,0.11775447143280116,0.5609380365720451,0.20862544975226546,2.2378760665881337,-0.05684054897732038,15,0.5121951219512195,5.125
2011-04-04,-0.04736669262337745,-0.17642520363875536,0.19832093422231656,-0.8802030740304929,-0.10987467909270965,19,0.5405405405405406,4.111111111111111
2011-07-05,0.1161563704766142,0.552030206050071,0.24423705633714649,1.9221549834452178,-0.09872950888574628,23,0.6774193548387096,2.5833333333333335
2011-10-03,-0.1531279450372971,-0.4856352371277106,0.31926526170878144,-1.9228969414561008,-0.21412732256831146,25,0.425,4.444444444444445
2012-01-03,0.07007548735878366,0.3111659501878927,0.19409945573491255,1.491820692663038,-0.10426585381485642,34,0.4523809523809524,3.5
2012-04-03,0.18857305458429519,0.9957379770841688,0.2972341775504806,2.47234138945217,-0.1115090421962186,20,0.6363636363636364,3.6666666666666665
2012-07-03,-0.04602305011278118,-0.1717689167456471,0.22729400475165118,-0.7165083115191272,-0.13354762546794963,20,0.5,5.0
2012-10-02,-0.032390382399106965,-0.12340153545437671,0.23469012619321752,-0.44478795328560505,-0.11917178277435869,26,0.6111111111111112,3.0
2013-01-04,-0.07593871649460804,-0.2708731390451301,0.2320845037522477,-1.2453610798472217,-0.1262384697137805,11,0.45454545454545453,5.5
2013-04-08,0.018123140762673184,0.07448717036965746,0.45737415848171253,0.3813909511419467,-0.22678112912114723,17,0.5263157894736842,5.428571428571429
2013-07-08,0.1878259821978756,0.9907250563851902,0.384975324926337,1.9760688325701925,-0.17252722526933817,21,0.5454545454545454,3.0
2013-10-04,-0.12289360721794629,-0.4081534702707601,0.27904034610452905,-1.7392671540665092,-0.21559446978383312,17,0.5,5.25
2014-01-06,0.05277191932736636,0.22839253855226205,0.24584885743670856,0.9585059972029961,-0.0880927391462174,29,0.5454545454545454,2.5384615384615383
2014-04-07,-0.09724078258385283,-0.3358170457880013,0.1945371456670959,-2.0046335458006967,-0.15541820836457276,27,0.45454545454545453,3.0
2014-07-08,-0.18949382336167753,-0.5684557688892129,0.22110130344951953,-3.684856954956683,-0.20554287767587642,19,0.46511627906976744,4.777777777777778
2014-10-06,0.08613016018469177,0.39164189389397897,0.4505372150531675,0.9561617592187684,-0.17869290227741674,22,0.5294117647058824,3.7777777777777777
2015-01-06,-0.16336195862713487,-0.5100515014655496,0.33611817473498207,-1.9521237258908124,-0.2828525200109089,13,0.4473684210526316,5.428571428571429
2015-04-08,-0.13150408871193442,-0.4310539156211375,0.24308720898239727,-2.197423982680638,-0.14356660094411666,17,0.44680851063829785,6.714285714285714
2015-07-08,0.17411094986207343,0.9003629441035572,0.3461935154347776,2.0250026431166472,-0.0989725863914499,12,0.5555555555555556,5.4
2015-10-06,-0.10773923543834685,-0.366178182302732,0.3142770987838672,-1.2934760520364614,-0.21593977371673456,21,0.4838709677419355,3.4444444444444446
2016-01-06,0.06169239700775386,0.27055897756159863,0.4000071612486638,0.7940338422193252,-0.20039084473197066,28,0.5,2.1818181818181817
2016-04-07,-0.057621270235549416,-0.2113180514923947,0.36264726926157087,-0.47287044597410416,-0.16532820685566385,25,0.59375,2.6666666666666665
2016-07-07,-0.18688269357393816,-0.5628677796779994,0.38766867524743204,-1.937029822455871,-0.2805414265211753,15,0.3888888888888889,4.5
2016-10-05,0.07652250395965177,0.34305083601033837,0.24175184688494894,1.339534295752988,-0.07169312088774793,12,0.5483870967741935,5.166666666666667
2017-01-05,0.026005244436743347,0.10814941807253109,0.2316347736971091,0.5555112116932643,-0.08064711275320136,19,0.41935483870967744,3.4444444444444446
2017-04-06,0.009530478936778719,0.0386703667844992,0.17020235956846633,0.3067598363056777,-0.09512066172799272,23,0.4857142857142857,3.888888888888889
2017-07-07,-0.10765497104758792,-0.365938717887327,0.15696205686555936,-2.82211667359488,-0.15935731071255232,21,0.5277777777777778,3.272727272727273
2017-10-05,-0.013249239429545367,-0.05195297604055804,0.14399559177745,-0.29993419634748975,-0.06060843202521282,15,0.46511627906976744,6.142857142857143
2018-01-05,-0.09284979056850196,-0.3228002007698667,0.16655604869112348,-2.2559464268046954,-0.16302433356212787,21,0.42424242424242425,3.0
2018-04-09,0.058023115246318646,0.2530852684378311,0.10214065475849655,2.259796766680008,-0.02614466761022749,24,0.47058823529411764,3.7777777777777777
2018-07-09,-0.14418843420242256,-0.46357055854270013,0.2247006242954665,-2.656527797879409,-0.18129332908775686,13,0.41025641025641024,6.5
2018-10-05,-0.008996168775305735,-0.03550199451321956,0.2181539883833387,-0.05938114318561551,-0.12704102483955781,32,0.42424242424242425,2.75
2019-01-08,0.06977937795837352,0.3097152583648415,0.16265072522828292,1.7399103173300101,-0.028467744128917838,33,0.6285714285714286,2.3333333333333335
2019-04-09,-0.093588770553521,-0.32500413977561593,0.2396653235422145,-1.5201834084347368,-0.22516448817808699,16,0.4117647058823529,4.857142857142857
2019-07-10,0.03999035598246059,0.16981516777099315,0.2635578926240904,0.7247202040630212,-0.09359159020178387,28,0.53125,2.909090909090909
2019-10-08,-0.032130090751052554,-0.12245791794528849,0.14099569217749777,-0.8563075339588425,-0.04821073040110657,19,0.5,2.4
2020-01-08,-0.02293411725731498,-0.08862860094785052,0.9194459509767182,0.36483307197711823,-0.39222992019042824,15,0.48484848484848486,4.714285714285714
2020-04-08,0.2644103519634149,1.5559489260128014,0.27692046348859556,3.5294474598469585,-0.1280341048398832,23,0.6666666666666666,3.3
